datetime,weekday,weekend,location1,location2,device_type,SSID,RSSI,ping_ms,download_Mbps,upload_Mbps,packet_loss_rate,ping_jitter_ms,ap_code,client,floor_client,building_client
2025-11-15 7:31,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.71,102.77,144.39,0,0.28,CLIENT_AP_B2F0155121,3,8,68
2025-11-15 7:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,105.17,146.84,0,0.32,CLIENT_AP_B2F0155121,3,8,68
2025-11-15 7:35,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,103.21,147.04,0,0.09,CLIENT_AP_B2F0155121,3,8,68
2025-11-15 7:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.62,102.99,144.52,0,0.12,CLIENT_AP_B2F0155121,3,8,70
2025-11-15 7:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.7,103.27,146.63,0,0.25,CLIENT_AP_B2F0155121,3,8,70
2025-11-15 7:41,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.82,104.29,145.51,0,0.24,CLIENT_AP_B2F0155121,3,7,74
2025-11-15 7:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,106.98,144.88,0,0.31,CLIENT_AP_B2F0155121,3,7,74
2025-11-15 7:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.95,101.66,145.94,0,0.27,CLIENT_AP_B2F0155121,3,7,74
2025-11-15 7:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.76,107.52,145.05,0,0.38,CLIENT_AP_B2F0155121,3,7,77
2025-11-15 7:55,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.86,107.37,146.58,0,0.19,CLIENT_AP_B2F0155121,3,7,77
2025-11-15 7:59,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.71,109.85,145.17,0,0.08,CLIENT_AP_B2F0155121,3,8,79
2025-11-15 8:01,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.84,105.38,142.74,0,0.09,CLIENT_AP_B2F0155121,3,10,74
2025-11-15 8:03,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.68,101.73,140.99,0,0.69,CLIENT_AP_B2F0155121,3,10,74
2025-11-15 8:05,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.84,104.37,145.39,0,0.06,CLIENT_AP_B2F0155121,3,10,74
2025-11-15 8:07,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.58,112.28,148.73,0,0.28,CLIENT_AP_B2F0155121,3,12,81
2025-11-15 8:09,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,106.47,142.73,0,0.07,CLIENT_AP_B2F0155121,3,12,81
2025-11-15 8:11,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,106.55,143.54,0,0.64,CLIENT_AP_B2F0155121,3,18,92
2025-11-15 8:13,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.77,98.57,146.21,0,0.24,CLIENT_AP_B2F0155121,3,18,92
2025-11-15 8:15,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.92,106.54,145.07,0,0.18,CLIENT_AP_B2F0155121,3,18,92
2025-11-15 8:17,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.85,105.03,142.87,0,0.34,CLIENT_AP_B2F0155121,3,19,94
2025-11-15 8:19,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.97,105.21,147.02,0,0.94,CLIENT_AP_B2F0155121,3,19,94
2025-11-15 8:21,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.86,101.7,146.33,0,0.06,CLIENT_AP_B2F0155121,3,18,96
2025-11-15 8:23,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,109.75,142.02,0,0.26,CLIENT_AP_B2F0155121,3,18,96
2025-11-15 8:25,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,105.09,142.41,0,0.36,CLIENT_AP_B2F0155121,3,18,96
2025-11-15 8:27,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.67,103.33,147.12,0,0.24,CLIENT_AP_B2F0155121,3,19,100
2025-11-15 8:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.93,106.47,137.38,0,0.45,CLIENT_AP_B2F0155121,3,21,115
2025-11-15 8:35,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,103.93,143.81,0,0.14,CLIENT_AP_B2F0155121,3,21,115
2025-11-15 8:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.81,104.44,138.97,0,1.75,CLIENT_AP_B2F0155121,3,21,107
2025-11-15 8:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.9,108.91,141.91,0,0.32,CLIENT_AP_B2F0155121,3,21,107
2025-11-15 8:41,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.83,105.12,143.61,0,2.95,CLIENT_AP_B2F0155121,3,24,108
2025-11-15 8:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.89,105.18,143.44,0,0.37,CLIENT_AP_B2F0155121,3,24,108
2025-11-15 8:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.99,104.87,142.72,0,0.21,CLIENT_AP_B2F0155121,3,24,108
2025-11-15 8:47,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.93,100.82,144.79,0,0.14,CLIENT_AP_B2F0155121,4,27,110
2025-11-15 8:49,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.91,100.71,144.63,0,0.22,CLIENT_AP_B2F0155121,4,27,110
2025-11-15 8:51,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.99,101.86,138.03,0,0.39,CLIENT_AP_B2F0155121,4,32,118
2025-11-15 8:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.43,98.93,144.61,0,0.52,CLIENT_AP_B2F0155121,4,32,118
2025-11-15 8:55,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.01,101.91,135.95,0,0.93,CLIENT_AP_B2F0155121,4,32,118
2025-11-15 8:57,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.59,104.71,144.31,0,0.2,CLIENT_AP_B2F0155121,3,31,121
2025-11-15 8:59,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.84,99.89,142.7,0,3.2,CLIENT_AP_B2F0155121,3,31,121
2025-11-15 9:01,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.82,103.34,142.51,0,0.39,CLIENT_AP_B2F0155121,4,35,130
2025-11-15 9:03,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.62,104.45,143.1,0,0.17,CLIENT_AP_B2F0155121,4,35,130
2025-11-15 9:05,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.81,104.67,144.01,0,0.13,CLIENT_AP_B2F0155121,4,35,130
2025-11-15 9:09,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.89,100.16,143.79,0,0.17,CLIENT_AP_B2F0155121,2,36,134
2025-11-15 9:11,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.57,99.63,142.24,0,0.13,CLIENT_AP_B2F0155121,2,41,149
2025-11-15 9:13,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.09,100.29,140.65,0,1.17,CLIENT_AP_B2F0155121,2,41,149
2025-11-15 9:17,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,101.83,141.48,0,0.95,CLIENT_AP_B2F0155121,2,42,151
2025-11-15 9:19,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.75,106.07,144.76,0,0.2,CLIENT_AP_B2F0155121,2,42,151
2025-11-15 9:23,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.9,101.07,145.92,0,0.19,CLIENT_AP_B2F0155121,2,44,157
2025-11-15 9:25,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.8,99.3,143.57,0,0.68,CLIENT_AP_B2F0155121,2,44,157
2025-11-15 9:27,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.66,101.45,142.45,0,0.24,CLIENT_AP_B2F0155121,2,44,160
2025-11-15 9:29,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.91,105.08,132.88,0,0.5,CLIENT_AP_B2F0155121,2,44,160
2025-11-15 9:31,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.93,102.56,142.48,0,0.18,CLIENT_AP_B2F0155121,3,44,174
2025-11-15 9:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.74,101.87,143.41,0,0.38,CLIENT_AP_B2F0155121,3,44,174
2025-11-15 9:35,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2,100.96,144.58,0,0.3,CLIENT_AP_B2F0155121,3,44,174
2025-11-15 9:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.9,100.66,142.04,0,0.18,CLIENT_AP_B2F0155121,2,43,174
2025-11-15 9:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.18,100.59,141.01,0,0.94,CLIENT_AP_B2F0155121,2,43,174
2025-11-15 9:41,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.78,97.58,142.12,0,0.22,CLIENT_AP_B2F0155121,2,43,175
2025-11-15 9:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.85,100.13,142.32,0,0.59,CLIENT_AP_B2F0155121,2,43,175
2025-11-15 9:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.81,100.12,139.57,0,0.24,CLIENT_AP_B2F0155121,2,43,175
2025-11-15 9:47,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.74,96.96,139.56,0,0.29,CLIENT_AP_B2F0155121,2,42,178
2025-11-15 9:49,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.43,100.6,137.83,0,0.69,CLIENT_AP_B2F0155121,2,42,178
2025-11-15 9:51,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.35,97.28,135.55,0,1.33,CLIENT_AP_B2F0155121,2,45,180
2025-11-15 9:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3,97.41,142.93,0,1.12,CLIENT_AP_B2F0155121,2,45,180
2025-11-15 9:59,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.75,96.29,133.65,0,2.26,CLIENT_AP_B2F0155121,2,48,183
2025-11-15 10:01,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.6,104.56,135.97,0,0.27,CLIENT_AP_B2F0155121,2,48,197
2025-11-15 10:03,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.96,97.08,138.52,0,0.3,CLIENT_AP_B2F0155121,2,48,197
2025-11-15 10:05,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.75,96.9,136.65,0,0.48,CLIENT_AP_B2F0155121,2,48,197
2025-11-15 10:07,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.86,102.41,136.02,0,0.21,CLIENT_AP_B2F0155121,2,48,203
2025-11-15 10:09,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.99,99.87,143.18,0,4.73,CLIENT_AP_B2F0155121,2,48,203
2025-11-15 10:11,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,9.86,98.28,139.48,0,3.2,CLIENT_AP_B2F0155121,3,53,222
2025-11-15 10:13,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3.31,101.47,140.88,0,1.15,CLIENT_AP_B2F0155121,3,53,222
2025-11-15 10:15,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.76,98.71,133.93,0,0.6,CLIENT_AP_B2F0155121,3,53,222
2025-11-15 10:17,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.98,101.41,139.57,0,3.03,CLIENT_AP_B2F0155121,3,54,234
2025-11-15 10:19,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.03,102.62,78.78,0,0.41,CLIENT_AP_B2F0155121,3,54,234
2025-11-15 10:21,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.2,99.68,135.18,0,0.47,CLIENT_AP_B2F0155121,2,53,233
2025-11-15 10:23,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.61,98.09,139.58,0,0.31,CLIENT_AP_B2F0155121,2,53,233
2025-11-15 10:25,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.82,97.9,135.68,0,0.22,CLIENT_AP_B2F0155121,2,53,233
2025-11-15 10:27,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,3.53,92.05,120.92,0,3.46,CLIENT_AP_B2F0155121,2,57,234
2025-11-15 10:29,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.09,103.07,138.19,0,1.28,CLIENT_AP_B2F0155121,2,57,234
2025-11-15 10:31,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,105.62,140.19,0,0.2,CLIENT_AP_B2F0155121,3,61,248
2025-11-15 10:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.96,98.36,136.29,0,0.85,CLIENT_AP_B2F0155121,3,61,248
2025-11-15 10:35,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.95,95.11,132.63,0,0.77,CLIENT_AP_B2F0155121,3,61,248
2025-11-15 10:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.94,96.69,134.59,0,0.7,CLIENT_AP_B2F0155121,2,64,259
2025-11-15 10:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.78,87.48,139.28,0,0.95,CLIENT_AP_B2F0155121,2,64,259
2025-11-15 10:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,7.1,94.22,125.37,0,6.81,CLIENT_AP_B2F0155121,2,69,263
2025-11-15 10:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.5,101.51,133.79,0,3.38,CLIENT_AP_B2F0155121,2,69,263
2025-11-15 10:47,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.04,97.5,140.08,0,0.45,CLIENT_AP_B2F0155121,2,67,266
2025-11-15 10:49,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.72,99.27,140.57,0,0.23,CLIENT_AP_B2F0155121,2,67,266
2025-11-15 10:51,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.77,96.75,125.67,0,2.57,CLIENT_AP_B2F0155121,3,70,272
2025-11-15 10:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.14,97.02,136.86,0,1.62,CLIENT_AP_B2F0155121,3,70,272
2025-11-15 10:55,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.88,93.63,126.8,0,0.14,CLIENT_AP_B2F0155121,3,70,272
2025-11-15 10:57,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.66,102.1,135.63,0,0.11,CLIENT_AP_B2F0155121,2,72,274
2025-11-15 10:59,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.73,93.72,136.64,0,0.14,CLIENT_AP_B2F0155121,2,72,274
2025-11-15 11:01,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.87,93.95,134.26,0,0.36,CLIENT_AP_B2F0155121,3,70,278
2025-11-15 11:03,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-63,1.76,94.3,137.76,0,0.33,CLIENT_AP_B2F0155121,3,70,278
2025-11-15 11:05,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.79,98.16,134.05,0,0.19,CLIENT_AP_B2F0155121,3,70,278
2025-11-15 11:07,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.91,91.07,130.52,0,0.14,CLIENT_AP_B2F0155121,3,67,280
2025-11-15 11:09,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.82,95.4,133.65,0,0.25,CLIENT_AP_B2F0155121,3,67,280
2025-11-15 11:11,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,2.24,98.1,133.29,0,0.43,CLIENT_AP_B2F0155121,3,67,276
2025-11-15 11:13,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.84,94.01,135.51,0,0.19,CLIENT_AP_B2F0155121,3,67,276
2025-11-15 11:15,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.93,92.71,133.59,0,0.12,CLIENT_AP_B2F0155121,3,67,276
2025-11-15 11:17,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,89.96,132.58,0,0.15,CLIENT_AP_B2F0155121,4,70,288
2025-11-15 11:19,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.78,100.21,131.03,0,1.04,CLIENT_AP_B2F0155121,4,70,288
2025-11-15 11:21,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.78,99.94,128.42,0,0.15,CLIENT_AP_B2F0155121,2,69,286
2025-11-15 11:23,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.75,93.27,125.03,0,0.18,CLIENT_AP_B2F0155121,2,69,286
2025-11-15 11:25,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.63,101.46,122.39,0,0.13,CLIENT_AP_B2F0155121,2,69,286
2025-11-15 11:27,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.67,99.48,133.51,0,0.78,CLIENT_AP_B2F0155121,2,69,285
2025-11-15 11:29,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.6,95.48,133.57,0,0.27,CLIENT_AP_B2F0155121,2,69,285
2025-11-15 11:31,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.58,94.44,136,0,0.17,CLIENT_AP_B2F0155121,2,69,287
2025-11-15 11:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.99,91.74,133.16,0,0.92,CLIENT_AP_B2F0155121,2,69,287
2025-11-15 11:35,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.84,91.92,138.41,0,0.15,CLIENT_AP_B2F0155121,2,69,287
2025-11-15 11:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.9,91.16,133.03,0,1.83,CLIENT_AP_B2F0155121,2,66,282
2025-11-15 11:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.79,87.6,134.65,0,0.92,CLIENT_AP_B2F0155121,2,66,282
2025-11-15 11:41,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.65,91.28,137.98,0,0.19,CLIENT_AP_B2F0155121,2,67,279
2025-11-15 11:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-64,1.99,89.34,130.27,0,0.14,CLIENT_AP_B2F0155121,2,67,279
2025-11-15 11:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.46,86.83,135.87,0,2.45,CLIENT_AP_B2F0155121,2,67,279
2025-11-15 11:47,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.67,89.1,131.36,0,1.47,CLIENT_AP_B2F0155121,2,69,286
2025-11-15 11:49,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.46,77.77,131.87,0,0.17,CLIENT_AP_B2F0155121,2,69,286
2025-11-15 11:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.73,94.97,126.82,0,0.18,CLIENT_AP_B2F0155121,5,74,291
2025-11-15 11:55,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.81,90,132.01,0,0.11,CLIENT_AP_B2F0155121,5,74,291
2025-11-15 11:57,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.16,90.3,128.22,0,5,CLIENT_AP_B2F0155121,3,72,289
2025-11-15 11:59,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.85,86.35,128.1,0,0.27,CLIENT_AP_B2F0155121,3,72,289
2025-11-15 12:01,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.61,89.88,133.02,0,0.55,CLIENT_AP_B2F0155121,3,71,293
2025-11-15 12:03,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.66,85.52,128.03,0,0.17,CLIENT_AP_B2F0155121,3,71,293
2025-11-15 12:05,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.57,99.26,126.88,0,0.33,CLIENT_AP_B2F0155121,3,71,293
2025-11-15 12:07,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.21,77.48,136.74,0,2.04,CLIENT_AP_B2F0155121,2,68,291
2025-11-15 12:09,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.78,89.71,135.6,0,0.23,CLIENT_AP_B2F0155121,2,68,291
2025-11-15 12:11,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.76,91.5,134.22,0,0.18,CLIENT_AP_B2F0155121,2,68,302
2025-11-15 12:13,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.93,89.67,124.71,0,0.17,CLIENT_AP_B2F0155121,2,68,302
2025-11-15 12:15,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.87,83.19,135.9,,0.15,CLIENT_AP_B2F0155121,2,68,302
2025-11-15 12:17,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.32,95.99,135.09,0,2.23,CLIENT_AP_B2F0155121,2,71,301
2025-11-15 12:19,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.77,91.38,139.44,0,0.22,CLIENT_AP_B2F0155121,2,71,301
2025-11-15 12:21,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.8,79.2,123.97,0,0.33,CLIENT_AP_B2F0155121,2,71,309
2025-11-15 12:23,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.89,86.61,131.22,0,0.36,CLIENT_AP_B2F0155121,2,71,309
2025-11-15 12:25,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.8,85.1,112.16,0,0.35,CLIENT_AP_B2F0155121,2,71,309
2025-11-15 12:27,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.58,85.32,127.38,0,0.97,CLIENT_AP_B2F0155121,2,70,331
2025-11-15 12:31,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.82,85.66,121.8,0,0.8,CLIENT_AP_B2F0155121,3,75,338
2025-11-15 12:33,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.19,84.77,121.52,0,0.4,CLIENT_AP_B2F0155121,3,75,338
2025-11-15 12:37,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.99,88.65,125.63,0,0.99,CLIENT_AP_B2F0155121,3,80,344
2025-11-15 12:39,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,81.2,130.69,0,0.23,CLIENT_AP_B2F0155121,3,80,344
2025-11-15 12:43,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.63,84.89,128.32,0,0.23,CLIENT_AP_B2F0155121,2,76,343
2025-11-15 12:45,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.81,93.31,131.42,0,2.23,CLIENT_AP_B2F0155121,2,76,343
2025-11-15 12:47,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.72,75.46,128.07,0,1.02,CLIENT_AP_B2F0155121,2,79,351
2025-11-15 12:49,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.1,92.23,134.57,0,2.01,CLIENT_AP_B2F0155121,2,79,351
2025-11-15 12:51,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,1.69,90.88,134.64,0,0.28,CLIENT_AP_B2F0155121,2,87,376
2025-11-15 12:53,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.35,90.77,125.74,0,0.88,CLIENT_AP_B2F0155121,2,87,376
2025-11-15 12:55,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,3.86,84.79,126.14,0,1.75,CLIENT_AP_B2F0155121,2,87,376
2025-11-15 12:57,6,1,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-65,2.15,84.24,123.32,,0.64,CLIENT_AP_B2F0155121,2,88,387
